subject_id,subject_name
6252,Museum of the City of New York Photograph collections Exhibitions
6253,New York N Y Pictorial works Exhibitions
6254,Photograph collections New York State New York Exhibitions
6255,Fire stations
6256,Fire departments Washington State Seattle History
6257,Fire stations Washington State Seattle
6258,Seattle Wash Fire Department History
6259,Seattle Wash Fire Dept History
6260,Follies Architecture Great Britain
6261,Pavilions Great Britain
6262,Indian art Northwest Coast of North America
6263,Totem poles
6264,University of British Columbia Museum of Anthropology
6265,Cathedrals Italy
6266,Real estate investment
6267,Buddhist chants Nepal
6268,Buddhist chants Tibet
6269,Buddhist chants Tibet Autonomous Region
6270,Music Nepal
6271,Music Tibet
6272,Music Tibet Autonomous Region
6273,Ragas
6274,Sitar and violin music
6275,Sitar music
6276,Sonatas Violin and piano
6277,Tabla and violin music
6278,Navigation Northwest Pacific History
6279,Northwest Pacific Commerce
6280,Wawona Ship
6281,Middle Ages Social life and customs
6282,Music 500 1400 History and criticism
6283,Musical instruments History
6284,Wisteria
6285,Architecture Renaissance France
6286,Boat living United States
6287,Boats and boating Miscellanea
6288,Rock music Northwest Pacific 1961 1970
6289,New wave music
6290,Guitar Methods Self instruction
6291,Guitar music Rock
6292,Rock music Instruction and study
6293,Diet therapy Popular works
6294,Functional foods
6295,Naturopathy
6296,Madrid Spain Guidebooks
6297,Spain Guidebooks
6298,Renaissance Juvenile literature
6299,Science History
6300,Science History Juvenile literature
6301,Science Renaissance Juvenile literature
6302,Drawing materials
6303,Academic writing Handbooks manuals etc
6304,Dissertations Academic Handbooks manuals etc
6305,Economic anthropology
6306,Japan Antiquities Exhibitions
6307,Japan Civilization To 794 Exhibitions
6308,Second homes United States Designs and plans
6309,Vacation homes United States Designs and plans
6310,Dwellings Designs and plans
6311,Fireplaces Design and construction
6312,Stoves Design and construction
6313,Louvre Paris France
6314,Louvre Paris France Pictorial works
6315,Paris France Buildings structures etc Pictorial works
6316,California Biography
6317,Chinese Americans Biography
6318,Chinese Americans California Biography
6319,Professional employees United States Biography
6320,Scholars United States Biography
6321,Scientists United States Biography
6322,Slave trade Georgia Savannah History 19th century
6323,Slave trade United States History 19th century
6324,Slave traders Georgia Savannah History 19th century
6325,Slave traders United States History 19th century
6326,Wanderer Schooner
6327,Camorra Economic aspects
6328,Camorra Italy
6329,Emigration and immigration Comic books strips etc
6330,Emigration and immigration Comic books strips etc Juvenile literature
6331,Immigrants Comic books strips etc
6332,Immigrants Comic books strips etc Juvenile literature
6333,Stories without words
6334,Stories without words Juvenile fiction
6335,Stories without words Juvenile literature
6336,Rock music Great Britain 1981 1990
6337,Rock music Great Britain 1991 2000
6338,North Carolina Guidebooks
6339,Rhythm and blues music
6340,Advertising photography
6341,Photography Artificial light
6342,Photography Lighting
6343,Human rights workers South Africa
6344,Music Social aspects South Africa
6345,Bahia Brazil State Religious life and customs
6346,Blacks Brazil Bahia State Religious life and customs
6347,Rites and ceremonies Brazil Bahia State
6348,Art Ottoman Exhibitions
6349,Turkey Civilization 16th century Exhibitions
6350,Book design United States
6351,Kidd Chip
6352,Arbors
6353,Climbing plants
6354,Trellises
6355,Gardens British Columbia Design
6356,Landscape gardening British Columbia
6357,Childrens playhouses
6358,Tree houses
6359,Symbolism in art
6360,Architecture Domestic India
6361,Architecture India Philosophy
6362,House construction India
6363,Altars Hindu
6364,Hindu altars
6365,Vastu
6366,Music trade
6367,Sound recording industry
6368,Digital media
6369,Household electronics
6370,Guitar Construction
6371,Bedrooms Asia
6372,Interior decoration Asia
6373,Interior decoration Asian influences
6374,Aerodynamics
6375,Design United States Exhibitions
6376,Design United States History 20th century
6377,Decorative arts New York State New York Exhibitions
6378,Decorative arts United States History 20th century Exhibitions
6379,Metropolitan Museum of Art New York N Y Exhibitions
6380,Shipwrecks North Atlantic Ocean
6381,Titanic Steamship
6382,Underwater exploration North Atlantic Ocean
6383,Solar energy Passive systems Handbooks manuals etc
6384,Bungalows United States Designs and plans
6385,Kitaj R B
6386,Zingermans Restaurant
6387,Decoration and ornament Great Britain Victorian style
6388,Interior decoration Great Britain History 19th century
6389,Crime Comic books strips etc
6390,Arabian American Oil Company
6391,Petroleum industry and trade Saudi Arabia History
6392,Ironwork Catalogs
6393,Decorative cast ironwork
6394,Ironwork
6395,Metal furniture
6396,Wrought iron furniture
6397,English language Grammar Problems exercises etc
6398,Rimbaud Arthur 1854 1891 Translations into English
6399,Electronic spreadsheets
6400,Microsoft Excel Computer file
6401,Swimming Study and teaching
6402,England In literature
6403,Great Britain History Medieval period 1066 1485 Historiography
6404,Historical drama English History and criticism
6405,Kings and rulers in literature
6406,Middle Ages in literature
6407,Shakespeare William 1564 1616 Histories
6408,Interior decoration China Tibet
6409,Interior decoration China Tibet Autonomous Region
6410,Owls
6411,Owls Juvenile literature
6412,Blue in interior decoration
6413,Light in art Technique
6414,Shades and shadows in art Technique
6415,Global warming Law and legislation
6416,Global warming Research
6417,Greenhouse gases
6418,Fruit juices
6419,Vegetable juices
6420,Betrothal United States
6421,Brothers United States Biography
6422,Travelers United States Biography
6423,Wisner Franz Travel
6424,Wisner Kurt Oscar Travel
6425,Mies van der Rohe Ludwig 1886 1969 Catalogs
6426,Mies van der Rohe Ludwig 1886 1969 Criticism and interpretation
6427,Glass in interior decoration
6428,Local transit United States Planning
6429,Real estate development United States
6430,Transportation United States Planning
6431,Urban transportation policy
6432,Central business districts California Case studies
6433,City planning California Case studies
6434,Urban policy California Case studies
6435,Notre Dame de Reims Cathedral
6436,Art Italian Vatican City
6437,Art Renaissance Italy Rome
6438,Art Renaissance Vatican city
6439,Popes Art patronage
6440,Art Renaissance Italy History
6441,Museum of Modern Art New York N Y History
6442,Architecture Modern 21st century United States
6443,Meier Richard 1934 Criticism and interpretation
6444,Equilibrium Physiology
6445,Korea North
6446,Korea North Juvenile literature
6447,Korea North Pictorial works Juvenile literature
6448,Korea Pictorial works Juvenile literature
6449,Dwellings Planning
6450,Sustainable architecture Design and construction
6451,Porches
6452,Sunspaces
6453,Cape Cod houses
6454,Architecture Domestic United States European influences
6455,Photographs
6456,Photographs in interior decoration
6457,Foster Norman 1935 Contributions in architectural remodeling
6458,Public buildings Remodeling Germany Berlin
6459,Public buildings Repair and reconstruction Germany Berlin
6460,Variety stores History
6461,Woolworth Corporation
6462,Woolworth Frank Winfield 1852 1919
6463,Gardens Miniature
6464,Miniature plants
6465,Aquatic plants
6466,Dressmaking
6467,Machine sewing
6468,Native plant gardening British Columbia
6469,Native plant gardening British Columbia Pacific Coast
6470,Native plant gardening Northwest Pacific
6471,Native plant gardening Pacific Coast U S
6472,Paper airplanes
6473,Paper airplanes Juvenile literature
6474,Sahara Description and travel
6475,Tayler Jeffrey Travel Sahara
6476,Urban beautification United States History 20th century
6477,Spa pools
6478,Entertainers United States Interviews
6479,Sanctuary gardens
6480,Gardens Japanese History
6481,Gardens Japanese Japan History
6482,Japan Civilization
6483,Landscape Japan
6484,Landscapes Japan
6485,Campbell Joseph 1904 1987 Interviews
6486,Campbell Joseph 1904 Interviews
6487,Experience Religion
6488,Religion historians United States Interviews
6489,Career development
6490,Success in business
6491,Computer industry California Santa Clara County
6492,Entrepreneurship United States Case studies
6493,High technology industries California Santa Clara County
6494,Wealth California Santa Clara County
6495,Appalachian Region Southern Guidebooks
6496,Great Britain History Tudors 1485 1603 Juvenile literature
6497,Great Britain Kings and rulers Juvenile literature
6498,Great Britain Politics and government 1485 1603 Juvenile literature
6499,Great Britain Social life and customs 16th century Juvenile literature
6500,Tudor House of Juvenile literature
6501,Cookery American History
6502,Cooking American History
6503,Diet United States History
6504,Food habits United States History
6505,Civilization Modern 17th century
6506,Culture and globalization
6507,Vermeer Johannes 1632 1675 Themes motives
6508,Automobiles Electric
6509,Electric automobiles
6510,Renewable energy sources
6511,Sustainable development
6512,Nasher Patsy Art collections Exhibitions
6513,Nasher Raymond Art collections Exhibitions
6514,Sculpture Modern 20th century Exhibitions
6515,Sculpture Private collections Texas Dallas
6516,Chihuly Dale 1941
6517,Glass art Israel Jerusalem
6518,Glass art Jerusalem
6519,Glass artists
6520,Learning Psychology of
6521,Teaching Psychological aspects
6522,Waterborne infection History
6523,Shipbuilding industry Oregon Portland Employees
6524,Shipbuilding industry Washington State Vancouver Employees
6525,Women Employment United States History 20th century
6526,Women United States History 20th century
6527,World War 1939 1945 Women
6528,Einstein Albert 1879 1955
6529,Physicists Germany Biography
6530,Hotels Colorado History
6531,Wine and wine making California
6532,Locomotives
6533,Logging railroads
6534,Shay Ephram 1839 1916
6535,African American art
6536,Photographic emulsions
